szr2,media.su,media.ft,zongher2,su.xuni,gongju,guba
0.856398,0,0,0.6154,0,60.24,0.001876368
0.778484,0,0,0.5827,0,61.38,0.002992028
0.36556,0,0,0.4965,0,61.38,0.001885272
0.128201,0,2,0.2938,0,61.38,0.002663403
0.884705,0,1,0.7181,0,62.12,0.004285638
0.841162,0,0,0.6537,0,62.12,0.000606927
0.710669,0,0,0.6127,0,62.12,0.000539262
0.524029,0,1,0.342,0,61.81,0.007396232
0.582313,0,2,0.3995,0,61.81,0.004033475
0.631007,0,3,0.5292,0,61.81,0.004257344
0.783652,0,3,0.5742,0,60.59,0.010551784
0.792497,0,3,0.6214,0,60.59,0.013470266
0.572701,3,18,0.6154,1,60.59,0.061756152
0.465019,0,2,0.5827,0,60.03,0.010500005
0.306204,0,4,0.4965,0,60.03,0.00242548
0.204673,2,5,0.2938,1,60.03,0.004191671
0.807615,0,6,0.7181,0,58.89,0.017098822
0.704885,1,4,0.6537,1,58.89,0.000815181
0.47474,0,1,0.6127,0,58.89,0.006626554
0.106386,0,1,0.342,0,65.98,0.005593301
0.424734,0,0,0.3995,0,65.98,0.009590694
0.646212,0,0,0.5292,0,65.98,0.005758047
0.62387,0,1,0.5742,0,67.34,0.005242626
0.647596,0,1,0.6214,0,67.34,0.00920286
0.800929,0,2,0.6154,0,67.34,0.008251138
0.779841,0,0,0.5827,0,65.27,0.00709007
0.271407,0,1,0.4965,0,65.27,0.005682901
0.448558,0,0,0.2938,0,65.27,0.013334032
0.85698,0,0,0.7181,0,66.62,0.004339088
0.902308,0,0,0.6537,0,66.62,0.00140658
0.610354,0,0,0.6127,0,66.62,0.006891825
0.530375,0,3,0.342,0,66.94,0.011011983
NA,0,1,0.3995,0,66.94,0.004495344
0.731277,0,2,0.5292,0,66.94,0.015008766
0.747527,0,7,0.5742,0,69.07,0.01787465
0.778917,0,11,0.6214,0,69.07,0.028587955
0.886316,2,3,0.6154,1,69.07,0.017359485
0.653414,0,9,0.5827,0,67.85,0.014268603
0.481925,1,1,0.4965,1,67.85,0.01108997
0.371297,0,0,0.2938,0,67.85,0.013890289
0.890402,0,2,0.7181,0,67,0.003735912
0.952851,0,4,0.6537,0,67,0.012274874
0.835614,0,3,0.6127,0,67,0.008796346
0.212562,0,0,0.342,0,73.85,0.014744005
0.331561,0,0,0.3995,0,73.85,0.028099498
0.571277,0,0,0.5292,0,73.85,0.022025157
0.584742,0,0,0.5742,0,73.85,0.034400221
0.812101,0,0,0.6214,0,73.85,0.017682816
0.901838,0,0,0.6154,0,73.85,0.017427201
0.64433,0,0,0.5827,0,73.72,0.048423345
0.679723,0,0,0.4965,0,73.72,0.028343405
0.58187,0,0,0.2938,0,73.72,0.005401897
0.811882,0,0,0.7181,0,73.42,0.013311936
0.949674,0,0,0.6537,0,73.42,0.002142918
0.894388,0,0,0.6127,0,73.42,0.010328449
0.560338,0,5,0.342,0,71.09,0.009543741
0.383197,0,3,0.3995,0,71.09,0.014370725
0.598209,0,3,0.5292,0,71.09,0.008043651
NA,0,5,0.5742,0,73.67,0.030880464
NA,0,4,0.6214,0,73.67,0.005093002
NA,0,1,0.6154,0,73.67,0.017685921
NA,0,2,0.5827,0,73.38,0.00885913
0.468377,0,8,0.4965,0,73.38,0.022888402
0.27107,0,3,0.2938,0,73.38,0.007752124
0.775978,0,8,0.7181,0,76.19,0.012692983
0.746333,2,5,0.6537,1,76.19,0.013369166
0.628713,0,5,0.6127,0,76.19,0.01589899
0.251357,0,0,0.342,0,67.57,0.010695335
0.473656,0,1,0.3995,0,67.57,0.022235152
0.671664,0,0,0.5292,0,67.57,0.007429331
0.836822,0,1,0.5742,0,68.6,0.003990451
0.846161,0,1,0.6214,0,68.6,0.005124981
0.824714,0,1,0.6154,0,68.6,0.002424907
0.242076,0,2,0.5827,0,68.39,0.014776058
0.592305,0,0,0.4965,0,68.39,0.003075304
0.175778,0,0,0.2938,0,68.39,0.003110544
0.910008,0,0,0.7181,0,68.99,0.000472988
0.634867,0,0,0.6537,0,68.99,0.004639979
0.709434,0,0,0.6127,0,68.99,0.004007932
0.316787,0,1,0.342,0,54.82,0.010606143
NA,0,6,0.3995,0,54.82,0.010022236
NA,1,5,0.5292,1,54.82,0.019072879
0.583719,0,8,0.5742,0,55.08,0.053395198
0.718559,0,1,0.6214,0,55.08,0.017820299
0.7944,0,4,0.6154,0,55.08,0.011244032
0.590501,0,4,0.5827,0,56.65,0.010659103
0.453608,0,5,0.4965,0,56.65,0.023818803
0.337621,1,1,0.2938,1,56.65,0.007759216
0.768047,0,6,0.7181,0,56.24,0.030299044
0.529849,2,3,0.6537,1,56.24,0.013684881
0.482793,0,2,0.6127,0,56.24,0.017701311
0.259697,0,0,0.342,0,69.07,0.001872758
0.164185,0,2,0.3995,0,69.07,0.003948585
0.572005,0,0,0.5292,0,69.07,0.00306593
NA,0,1,0.5742,0,57.76,0.001144565
NA,0,5,0.6214,0,57.76,0.007504365
NA,0,12,0.6154,0,57.76,0.108726322
NA,0,22,0.5827,0,57.18,0.403010446
NA,0,4,0.4965,0,57.18,0.164453633
0.153504,2,5,0.2938,1,57.18,0.065179586
0.718587,1,3,0.7181,1,45.93,0.044056945
0.495585,1,2,0.6537,1,45.93,0.069990222
0.719433,0,3,0.6127,0,45.93,0.024316274
0.710725,0,1,0.342,0,79.2,0.017135801
0.497161,0,0,0.3995,0,79.2,0.005794554
0.900538,0,0,0.5292,0,79.2,0.004855318
0.629932,0,0,0.5742,0,81.7,0.004695952
0.814046,0,3,0.6214,0,81.7,0.0078355
0.717965,0,3,0.6154,0,81.7,0.006338684
0.736382,0,0,0.5827,0,80.71,0.008082626
0.346925,0,1,0.4965,0,80.71,0.004595011
0.11843,0,3,0.2938,0,80.71,0.003418785
0.747612,0,1,0.7181,0,79.85,0.003328273
0.882555,0,0,0.6537,0,79.85,0.000642299
0.725899,0,0,0.6127,0,79.85,0.006610875
0.766486,0,0,0.342,0,53.76,0.003615365
0.215589,0,0,0.3995,0,53.76,0.004765405
0.441539,0,0,0.5292,0,53.76,0.00546698
0.670975,0,0,0.5742,0,55.89,0.014289016
0.738865,0,0,0.6214,0,55.89,0.015855813
0.833254,0,0,0.6154,0,55.89,0.021298671
0.058683,0,0,0.5827,0,55.78,0.017214502
0.179131,0,0,0.4965,0,55.78,0.014970115
0.324901,0,0,0.2938,0,55.78,0.001366946
0.930631,0,0,0.7181,0,55.83,0.002745648
0.274029,0,0,0.6537,0,55.83,0.004040293
0.7505,0,0,0.6127,0,55.83,0.001830646
0.571818,0,1,0.342,0,73.83,0.002636642
0.200705,0,0,0.3995,0,73.83,0.006273134
0.514411,0,1,0.5292,0,73.83,0.003992558
0.702308,0,0,0.5742,0,72.23,0.010484907
0.826247,0,3,0.6214,0,72.23,0.00507731
0.792483,0,0,0.6154,0,72.23,0.00483691
0.725327,0,2,0.5827,0,71.63,0.008821907
0.101355,0,0,0.4965,0,71.63,0.056461232
0.290158,0,0,0.2938,0,71.63,0.021933638
0.936795,0,1,0.7181,0,71.6,0.004304344
0.117528,0,2,0.6537,0,71.6,0.025816556
0.467426,0,0,0.6127,0,71.6,0.017334909
0.658294,0,0,0.342,0,65.66,0.008703307
0.185887,0,1,0.3995,0,65.66,0.006818363
0.604538,0,3,0.5292,0,65.66,0.004543537
0.687566,0,0,0.5742,0,65.68,0.00404111
0.677999,0,1,0.6214,0,65.68,0.012768989
0.736777,0,1,0.6154,0,65.68,0.010036929
0.294331,0,0,0.5827,0,62.96,0.020185399
0.303473,1,3,0.4965,1,62.96,0.015947454
0.098029,0,4,0.2938,0,62.96,0.024684622
0.622337,0,4,0.7181,0,61.15,0.018464316
0.66036,0,5,0.6537,0,61.15,0.012559525
0.328121,0,11,0.6127,0,61.15,0.035875286
0.188616,0,0,0.342,0,70.81,0.021361427
0.382351,0,0,0.3995,0,70.81,0.013781961
0.568789,0,0,0.5292,0,70.81,0.014266023
NA,0,0,0.5742,0,70.35,0.015293698
0.650602,0,1,0.6214,0,70.35,0.011710024
0.703922,0,1,0.6154,0,70.35,0.016818948
0.476297,0,2,0.5827,0,70.26,0.015562318
0.63548,0,1,0.4965,0,70.26,0.012962991
0.504584,0,2,0.2938,0,70.26,0.002671747
0.820766,0,2,0.7181,0,68.26,0.008613731
0.914603,0,0,0.6537,0,68.26,0.005016405
0.770229,0,2,0.6127,0,68.26,0.007033697
NA,0,3,0.342,0,69.4,0.004127464
NA,0,0,0.3995,0,69.4,0.002309756
NA,0,0,0.5292,0,69.4,0.002753811
NA,0,1,0.5742,0,69.92,0.004000694
0.536311,0,2,0.6214,0,69.92,0.014705541
0.689302,0,2,0.6154,0,69.92,0.004897093
0.42186,1,1,0.5827,1,69.36,0.012187284
0.393131,0,9,0.4965,0,69.36,0.019750318
0.108833,0,10,0.2938,0,69.36,0.011353838
0.686651,0,4,0.7181,0,68.13,0.008549292
0.61769,0,4,0.6537,0,68.13,0.009405247
0.736182,0,1,0.6127,0,68.13,0.00462368
0.824177,1,2,0.342,1,79.18,0.004786692
0.512246,0,5,0.3995,0,79.18,0.008153364
0.694676,0,5,0.5292,0,79.18,0.006233481
0.858096,0,2,0.5742,0,78.64,0.011896346
0.640986,0,3,0.6214,0,78.64,0.012871523
0.929102,0,3,0.6154,0,78.64,0.002670162
0.769888,0,3,0.5827,0,78.24,0.007037692
0.645472,0,3,0.4965,0,78.24,0.010544779
0.117245,0,0,0.2938,0,78.24,0.01189607
0.581856,0,2,0.7181,0,79.23,0.011194494
0.748274,0,4,0.6537,0,79.23,0.001201459
0.589792,0,1,0.6127,0,79.23,0.014622355
NA,0,0,0.342,0,80.31,0.014891782
0.218925,0,0,0.3995,0,80.31,0.019797373
0.24736,0,0,0.5292,0,80.31,0.019596571
0.579356,2,0,0.5742,1,77.65,0.055928351
0.579587,2,0,0.6214,1,77.65,0.030917694
0.464628,0,0,0.6154,0,77.65,0.016471185
0.751411,0,2,0.5827,0,76.09,0.050939782
0.264109,0,2,0.4965,0,76.09,0.015031517
0.196973,0,0,0.2938,0,76.09,0.011148319
0.434373,0,0,0.7181,0,74.76,0.06113136
0.152682,0,0,0.6537,0,74.76,0.022647868
0.04813,0,0,0.6127,0,74.76,0.04318453
0.023132,0,2,0.342,0,48.26,0.005540371
0.545312,0,2,0.3995,0,48.26,0.004440501
0.702714,0,0,0.5292,0,48.26,0.002888184
0.658193,0,0,0.5742,0,49.67,0.005149164
0.708791,0,0,0.6214,0,49.67,0.003932451
0.902109,0,2,0.6154,0,49.67,0.006888619
0.761875,0,0,0.5827,0,44.36,0.018489575
0.239779,0,0,0.4965,0,44.36,0.006098245
0.163477,0,0,0.2938,0,44.36,0.006147058
0.638876,0,2,0.7181,0,43.92,0.005569474
0.787753,0,2,0.6537,0,43.92,0.000931882
0.660163,0,0,0.6127,0,43.92,0.00273452
0.571066,0,0,0.342,0,51.36,0.010056731
NA,0,1,0.3995,0,51.36,0.003451404
NA,0,1,0.5292,0,51.36,0.004140033
NA,0,1,0.5742,0,50.34,0.00487555
NA,0,3,0.6214,0,50.34,0.029081887
0.508683,0,4,0.6154,0,50.34,0.023403669
0.640475,0,0,0.5827,0,50.34,0.019895605
0.457614,1,1,0.4965,1,50.34,0.024347528
0.438601,0,5,0.2938,0,50.34,0.008462769
0.87782,0,1,0.7181,0,49.48,0.008845859
0.408917,0,3,0.6537,0,49.48,0.012366104
0.330057,0,9,0.6127,0,49.48,0.055515662
NA,0,2,0.342,0,66.9,0.009310316
NA,0,1,0.3995,0,66.9,0.005870942
0.509142,0,2,0.5292,0,66.9,0.020435616
0.559847,0,0,0.5742,0,68.16,0.007534482
0.842235,0,1,0.6214,0,68.16,0.007831215
0.856336,1,0,0.6154,1,68.16,0.007053248
0.49051,0,2,0.5827,0,69.21,0.017881625
0.33036,1,9,0.4965,1,69.21,0.017952543
0.034221,0,6,0.2938,0,69.21,0.021678932
0.491533,0,6,0.7181,0,67.55,0.077006362
0.151804,1,8,0.6537,1,67.55,0.061931601
NA,1,1,0.6127,1,67.55,0.011126352
0.503895,0,0,0.342,0,78.34,0.011056791
0.167271,0,0,0.3995,0,78.34,0.005020767
NA,0,0,0.5292,0,78.34,0.004128681
0.563068,0,0,0.5742,0,78.84,0.007768514
0.895477,0,0,0.6214,0,78.84,0.005413594
0.66154,0,0,0.6154,0,78.84,0.011799049
0.756039,0,0,0.5827,0,77.5,0.015746671
0.534303,0,0,0.4965,0,77.5,0.002788157
0.443561,0,0,0.2938,0,77.5,0.002653466
0.914648,0,0,0.7181,0,79.5,0.004011299
0.883582,0,0,0.6537,0,79.5,0.008284023
0.850482,0,0,0.6127,0,79.5,0.010588734
0.016284,1,0,0.342,1,71.49,0.012478674
0.35837,0,0,0.3995,0,71.49,0.003951789
0.742362,0,0,0.5292,0,71.49,0.004817436
0.608248,0,1,0.5742,0,73.72,0.008973697
0.843391,0,0,0.6214,0,73.72,0.003646918
0.895314,0,0,0.6154,0,73.72,0.012974896
0.300128,0,0,0.5827,0,76.62,0.0392806
NA,0,0,0.4965,0,76.62,0.070437978
0.23519,0,0,0.2938,0,76.62,0.012012532
0.646721,0,0,0.7181,0,76.33,0.007874073
0.19169,0,0,0.6537,0,76.33,0.00362797
0.322183,0,0,0.6127,0,76.33,0.009801573
0.776408,0,0,0.342,0,72.21,0.002994751
0.430703,0,0,0.3995,0,72.21,0.006681217
0.759613,0,0,0.5292,0,72.21,0.003621191
0.201659,0,0,0.5742,0,75.01,0.011509833
0.658703,0,0,0.6214,0,75.01,0.005852983
0.522757,0,0,0.6154,0,75.01,0.005674392
0.412024,0,0,0.5827,0,74.35,0.007889622
0.336673,0,0,0.4965,0,74.35,0.019374992
0.338963,0,0,0.2938,0,74.35,0.002200829
0.816218,0,0,0.7181,0,74.95,0.007877267
0.802016,0,0,0.6537,0,74.95,0.001706527
0.608078,0,0,0.6127,0,74.95,0.004043255
0.665005,0,0,0.342,0,81.2,0.000369703
0.123542,0,0,0.3995,0,81.2,0.007058952
0.646499,0,0,0.5292,0,81.2,0.003795999
0.702431,0,0,0.5742,0,82,0.002701225
0.703774,0,1,0.6214,0,82,0.005240272
0.881508,0,0,0.6154,0,82,0.006300346
0.647255,0,1,0.5827,0,82.35,0.006010935
0.539764,0,2,0.4965,0,82.35,0.006040407
0.02841,0,0,0.2938,0,82.35,0.003565725
0.53584,0,2,0.7181,0,82.09,0.026878272
0.814485,0,0,0.6537,0,82.09,0.288011382
0.450643,0,0,0.6127,0,82.09,0.013893064
0.251877,0,0,0.342,0,66.71,0.004521841
0.17835,0,0,0.3995,0,66.71,0.003505996
0.460187,0,3,0.5292,0,66.71,0.00383622
0.818161,0,1,0.5742,0,67.86,0.003001868
0.854583,0,0,0.6214,0,67.86,0.002647658
0.901164,0,0,0.6154,0,67.86,0.002391214
0.684526,0,0,0.5827,0,67.86,0.001820807
0.706744,0,0,0.4965,0,67.86,0.003420315
0.560022,0,0,0.2938,0,67.86,0.004003622
0.759354,0,0,0.7181,0,67.86,0.002756352
0.917742,0,1,0.6537,0,67.86,0.000328212
0.750526,0,0,0.6127,0,67.86,0.001685141
0.550577,0,2,0.342,0,78.06,0.005669068
0.302396,0,1,0.3995,0,78.06,0.005693623
0.76593,0,3,0.5292,0,78.06,0.0163185
0.634164,0,1,0.5742,0,77.78,0.009423617
0.848997,0,2,0.6214,0,77.78,0.010878318
0.83458,0,2,0.6154,0,77.78,0.003838265
0.555448,0,0,0.5827,0,78.05,0.006953999
0.239872,0,0,0.4965,0,78.05,0.007247573
0.160892,1,2,0.2938,1,78.05,0.003751253
0.4106,0,4,0.7181,0,78.03,0.043354152
0.850122,0,0,0.6537,0,78.03,0.006008965
0.615975,0,3,0.6127,0,78.03,0.021697452
NA,2,11,0.342,1,74.75,0.022187033
NA,2,4,0.3995,1,74.75,0.011521468
NA,6,8,0.5292,1,74.75,0.016107756
NA,6,4,0.5742,1,74.05,0.01008131
0.405899,0,12,0.6214,0,74.05,0.04423155
0.670723,2,7,0.6154,1,74.05,0.028966293
0.651727,2,2,0.5827,1,69.28,0.022149411
0.274742,8,7,0.4965,1,69.28,0.013520953
0.380572,3,5,0.2938,1,69.28,0.01245972
0.661503,1,5,0.7181,1,68.04,0.018931349
0.887371,2,6,0.6537,1,68.04,0.023014395
0.579135,2,3,0.6127,1,68.04,0.015625817
NA,0,1,0.342,0,74.41,0.008022953
0.430941,0,1,0.3995,0,74.41,0.006096099
0.665843,0,2,0.5292,0,74.41,0.004962032
NA,0,1,0.5742,0,72.23,0.002133449
0.370101,0,1,0.6214,0,72.23,0.016825307
0.861696,0,0,0.6154,0,72.23,0.002867314
0.845979,0,0,0.5827,0,72.77,0.003617229
0.582119,0,0,0.4965,0,72.77,0.006015686
0.173571,0,0,0.2938,0,72.77,0.00176087
0.9636,0,0,0.7181,0,72.69,0.000662119
0.824653,0,0,0.6537,0,72.69,0.006554794
0.824215,0,1,0.6127,0,72.69,0.002609509
0.62409,0,0,0.342,0,83,0.000872643
0.294873,0,0,0.3995,0,83,0.008637018
0.317315,0,0,0.5292,0,83,0.004381427
0.630992,0,6,0.5742,0,87.32,0.006814895
0.427847,0,0,0.6214,0,87.32,0.011270191
0.555518,0,1,0.6154,0,87.32,0.00877264
0.49031,0,0,0.5827,0,83.52,0.003700023
0.489885,0,0,0.4965,0,83.52,0.005121233
NA,0,0,0.2938,0,83.52,0.001251863
0.805155,0,0,0.7181,0,85.12,0.002858015
0.538909,0,1,0.6537,0,85.12,0.0271518
0.097091,0,1,0.6127,0,85.12,0.014173928
0.646139,0,2,0.342,0,67.66,0.002480776
0.315983,0,2,0.3995,0,67.66,0.005366646
0.68653,0,1,0.5292,0,67.66,0.003896332
0.69111,0,1,0.5742,0,67.66,0.004798661
0.727737,0,1,0.6214,0,67.66,0.006149028
0.822218,0,1,0.6154,0,67.66,0.006543435
0.742095,0,1,0.5827,0,66.5,0.006575407
0.628223,0,2,0.4965,0,66.5,0.007234135
0.728005,0,0,0.2938,0,66.5,0.005058622
0.951911,0,0,0.7181,0,66.5,0.001569983
0.739011,0,0,0.6537,0,66.5,0.002591594
0.620428,0,1,0.6127,0,66.5,0.001452412
0.759613,0,0,0.342,0,73.73,0.003452183
NA,0,1,0.3995,0,73.73,0.007967212
0.287867,0,0,0.5292,0,73.73,0.008063973
0.796264,0,1,0.5742,0,74.96,0.007668508
0.637431,0,4,0.6214,0,74.96,0.007753455
0.634723,0,3,0.6154,0,74.96,0.014989256
0.039219,0,1,0.5827,0,75.13,0.019286227
0.453884,0,2,0.4965,0,75.13,0.013140829
0.531062,0,1,0.2938,0,75.13,0.006462909
0.751629,0,1,0.7181,0,73.76,0.0069923
0.759508,0,3,0.6537,0,73.76,0.009973797
0.885356,0,1,0.6127,0,73.76,0.006417774
0.733363,0,2,0.342,0,75.8,0.001434417
0.418732,0,0,0.3995,0,75.8,0.00481942
0.528361,0,0,0.5292,0,75.8,0.005964783
0.667089,0,0,0.5742,0,75.71,0.005825963
0.722272,0,0,0.6214,0,75.71,0.007486167
0.840003,0,1,0.6154,0,75.71,0.005220565
0.482912,1,2,0.5827,1,74.54,0.011259748
0.598297,0,0,0.4965,0,74.54,0.008492636
0.239715,0,2,0.2938,0,74.54,0.02761775
0.714767,0,2,0.7181,0,74.56,0.02219065
0.819818,0,0,0.6537,0,74.56,0.002037233
0.587843,0,3,0.6127,0,74.56,0.017512811
0.431559,0,4,0.342,0,74.83,0.001357911
0.295769,0,1,0.3995,0,74.83,0.005229369
0.678753,0,1,0.5292,0,74.83,0.001698267
0.7626,0,3,0.5742,0,75.77,0.002643189
0.741345,0,1,0.6214,0,75.77,0.003284994
0.642436,0,0,0.6154,0,75.77,0.004635273
0.484976,0,0,0.5827,0,75.61,0.017832957
0.463595,0,0,0.4965,0,75.61,0.003488818
0.395628,0,0,0.2938,0,75.61,0.003483441
0.740698,0,4,0.7181,0,76.35,0.002946142
0.826595,0,0,0.6537,0,76.35,0.002105295
0.528508,0,1,0.6127,0,76.35,0.005833156
0.147663,1,1,0.342,1,67.46,0.01157609
0.33844,0,1,0.3995,0,67.46,0.019184041
0.636555,2,2,0.5292,1,67.46,0.017302811
0.548415,0,1,0.5742,0,67.74,0.011884602
0.749677,2,3,0.6214,1,67.74,0.016930208
0.78958,1,3,0.6154,1,67.74,0.018280706
0.721459,0,1,0.5827,0,67.1,0.032470021
0.739631,2,3,0.4965,1,67.1,0.007576625
0.254055,0,2,0.2938,0,67.1,0.009372333
0.911561,0,1,0.7181,0,67.01,0.006015116
0.949571,0,0,0.6537,0,67.01,0.003522636
0.904363,3,5,0.6127,1,67.01,0.003797548
0.472154,0,3,0.342,0,63.71,0.00441894
0.158777,0,2,0.3995,0,63.71,0.01229661
0.707767,0,0,0.5292,0,63.71,0.007866731
0.47648,1,1,0.5742,1,62.85,0.005452349
0.575795,0,0,0.6214,0,62.85,0.008068242
0.483024,0,1,0.6154,0,62.85,0.008518783
0.368246,0,2,0.5827,0,62.85,0.009650394
0.259166,0,3,0.4965,0,62.85,0.019662906
0.350382,0,0,0.2938,0,62.85,0.004745618
0.776735,0,2,0.7181,0,62.85,0.004630617
0.836653,0,1,0.6537,0,62.85,0.001846324
0.323991,0,0,0.6127,0,62.85,0.002770714
NA,4,2,0.342,1,69.71,0.014996086
0.210977,3,18,0.3995,1,69.71,0.051139292
0.56042,2,11,0.5292,1,69.71,0.024174636
0.443133,2,10,0.5742,1,67.61,0.047398229
0.710844,12,6,0.6214,1,67.61,0.037895385
0.729552,7,16,0.6154,1,67.61,0.050207895
0.347974,9,22,0.5827,1,65.78,0.138256481
0.371368,5,18,0.4965,1,65.78,0.052686942
0.32419,13,11,0.2938,1,65.78,0.023448219
0.83206,18,8,0.7181,1,66.16,0.028636206
0.82468,13,4,0.6537,1,66.16,0.01378747
0.751558,6,4,0.6127,1,66.16,0.035982752
0.152189,2,3,0.342,1,55.71,0.015773747
0.284779,13,14,0.3995,1,55.71,0.022260385
0.801669,3,4,0.5292,1,55.71,0.014834455
0.471489,10,10,0.5742,1,56.93,0.025674788
0.700473,3,3,0.6214,1,56.93,0.021944282
0.698434,2,3,0.6154,1,56.93,0.017246776
0.939916,4,4,0.5827,1,56.26,0.019785064
0.772947,0,2,0.4965,0,56.26,0.014460743
0.532636,4,4,0.2938,1,56.26,0.008514444
0.94598,4,4,0.7181,1,56.28,0.005896224
0.967029,2,2,0.6537,1,56.28,0.003076567
0.948937,1,1,0.6127,1,56.28,0.0037974
0.622081,1,0,0.342,1,61.53,0.023732621
0.647986,0,0,0.3995,0,61.53,0.012909886
0.745223,0,1,0.5292,0,61.53,0.015981527
0.517969,1,1,0.5742,1,62.81,0.028705711
0.746614,0,0,0.6214,0,62.81,0.024730883
0.229084,0,0,0.6154,0,62.81,0.027201256
0.37646,0,1,0.5827,0,61.78,0.023908304
0.596312,0,0,0.4965,0,61.78,0.009803133
0.276755,0,0,0.2938,0,61.78,0.00492033
0.790745,0,0,0.7181,0,61.52,0.009103565
NA,2,0,0.6537,1,61.52,0.012170206
0.618202,1,0,0.6127,1,61.52,0.026110289
0.18057,0,3,0.342,0,53.81,0.015465796
0.435323,0,6,0.3995,0,53.81,0.015318432
0.744948,0,10,0.5292,0,53.81,0.010944785
0.55826,0,5,0.5742,0,52.66,0.020923733
0.55339,0,7,0.6214,0,52.66,0.033412924
0.836924,0,6,0.6154,0,52.66,0.02744432
0.469939,0,6,0.5827,0,53.33,0.037606102
0.509709,1,7,0.4965,1,53.33,0.021967472
0.342957,1,4,0.2938,1,53.33,0.006618408
0.888584,0,4,0.7181,0,52.62,0.006800294
0.897687,0,1,0.6537,0,52.62,0.001576684
0.882789,0,3,0.6127,0,52.62,0.0067745
0.647641,4,4,0.342,1,50.92,0.027280249
0.260752,1,4,0.3995,1,50.92,0.020856672
0.652343,4,6,0.5292,1,50.92,0.027679069
0.814925,5,4,0.5742,1,50.38,0.044543419
0.759599,5,1,0.6214,1,50.38,0.068593093
0.801373,5,4,0.6154,1,50.38,0.037388268
0.812461,4,5,0.5827,1,50.41,0.026570032
0.597867,3,5,0.4965,1,50.41,0.03172254
0.673287,2,5,0.2938,1,50.41,0.012180179
0.746451,4,4,0.7181,1,49.86,0.014117749
0.795216,5,3,0.6537,1,49.86,0.00469588
0.902591,3,2,0.6127,1,49.86,0.009954868
0.438592,1,5,0.342,1,55.84,0.01073464
0.265231,3,0,0.3995,1,55.84,0.024854865
0.466447,0,5,0.5292,0,55.84,0.010734878
0.678124,6,1,0.5742,1,50.33,0.01093096
0.839727,3,3,0.6214,1,50.33,0.013356957
0.883723,0,1,0.6154,0,50.33,0.006143796
0.891289,3,6,0.5827,1,51.34,0.009397024
0.765026,1,4,0.4965,1,51.34,0.002295548
0.302005,1,0,0.2938,1,51.34,0.008925616
0.773189,5,3,0.7181,1,54.45,0.006690291
0.468592,5,3,0.6537,1,54.45,0.015340161
0.650206,3,3,0.6127,1,54.45,0.006149395
0.471417,3,2,0.342,1,50.85,0.010938163
0.207178,2,5,0.3995,1,50.85,0.00749201
0.578134,4,8,0.5292,1,50.85,0.020850369
NA,2,5,0.5742,1,50.85,0.010147255
NA,4,1,0.6214,1,50.85,0.017015602
0.811125,3,3,0.6154,1,50.85,0.010744855
0.581782,4,1,0.5827,1,50.27,0.013874513
0.684688,0,4,0.4965,0,50.27,0.010219932
0.129437,3,5,0.2938,1,50.27,0.011015478
0.7705,1,3,0.7181,1,49.72,0.006569164
0.924306,2,0,0.6537,1,49.72,0.001697188
0.881791,4,1,0.6127,1,49.72,0.009488191
0.356743,0,0,0.342,0,47.28,0.01114086
0.599964,0,0,0.3995,0,47.28,0.007543041
0.55247,2,4,0.5292,1,47.28,0.013215805
0.564618,4,0,0.5742,1,47.25,0.015828697
0.862286,0,0,0.6214,0,47.25,0.013296608
0.685306,5,2,0.6154,1,47.25,0.013618298
0.738905,1,4,0.5827,1,47.43,0.017679901
0.430671,3,0,0.4965,1,47.43,0.019372616
0.09919,5,5,0.2938,1,47.43,0.115553865
0.684895,3,1,0.7181,1,46.83,0.03653072
0.880062,0,3,0.6537,0,46.83,0.007166367
0.836798,3,5,0.6127,1,46.83,0.022840761
0.354852,0,1,0.342,0,60.44,0.018427119
0.2609,0,7,0.3995,0,60.44,0.030905981
0.532137,0,7,0.5292,0,60.44,0.018169487
0.804257,0,9,0.5742,0,61.73,0.01817908
NA,0,1,0.6214,0,61.73,0.011305438
NA,0,10,0.6154,0,61.73,0.01527344
0.24585,0,7,0.5827,0,61.19,0.036090246
0.6024,0,3,0.4965,0,61.19,0.011554086
0.300437,0,3,0.2938,0,61.19,0.005165399
NA,0,4,0.7181,0,61.03,0.013946329
0.875042,0,0,0.6537,0,61.03,0.001734596
0.823296,0,4,0.6127,0,61.03,0.005307219
0.377008,0,4,0.342,0,48.79,0.013262009
0.109122,0,3,0.3995,0,48.79,0.007274044
0.737948,1,1,0.5292,1,48.79,0.008304848
NA,2,5,0.5742,1,45.5,0.024744505
0.803825,3,3,0.6214,1,45.5,0.026973998
0.66882,0,1,0.6154,0,45.5,0.091781214
0.387004,3,1,0.5827,1,44.43,0.01966613
0.452597,2,4,0.4965,1,44.43,0.010844519
0.295399,1,5,0.2938,1,44.43,0.004555291
0.812697,0,3,0.7181,0,47.76,0.00472003
0.766193,1,0,0.6537,1,47.76,0.001549443
0.774857,2,1,0.6127,1,47.76,0.004878626
0.49593,0,0,0.342,0,47.1,0.008408805
0.157664,0,0,0.3995,0,47.1,0.009816468
0.688934,0,0,0.5292,0,47.1,0.007374272
0.58338,0,0,0.5742,0,58,0.039266094
0.767086,0,0,0.6214,0,58,0.01653948
0.780263,0,0,0.6154,0,58,0.107219338
0.604953,0,0,0.5827,0,58.67,0.062098183
0.549543,0,0,0.4965,0,58.67,0.016796717
