时代万恒,20118,201011,20096,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
华鲁恒升,20165,20165,20164,20163,20163,20163,20163,20163,201510,201510,201510,201510,20158,20158,20158,20158,20158,20158,20157,20157,20156,20156,20156,20156,20154,20154,20154,20154,20154,20154,20154,20153,20151,20151,20151,20151,20151,201412,201410,201410,201410,201410,201410,201410,201410,201410,201410,201410,201410,201410,201410,20149,20148,20148,20148,20148,20148,20148,20148,20148,20148,20148,20147,20147,20147,20147,20147,20147,20147,20146,20146,20145,20144,20144,20144,20144,20144,20144,20144,20144,20144,20144,20144,20143,20143,20143,20143,20143,20143,20143,20143,20143,20141,20141,201312,201310,201310,201310,201310,201310,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
驰宏锌锗,20164,20164,20164,20163,20163,20159,20158,20156,20154,20154,201411,20148,20144,201312,201310,201310,20139,20138,20138,20138,20138,20138,20138,20138,20138,20137,20136,20134,20134,20134,20134,20134,20134,20133,20132,20132,201210,201210,20129,20128,20128,20128,20128,20128,20128,20128,20128,20124,20124,20124,20124,20123,20123,20123,20123,20123,20122,20122,20122,201112,201112,201112,201111,201110,201110,201110,20119,20119,20119,20118,20118,20118,20118,20118,20118,20118,20118,20117,20116,20115,20114,20114,20114,20114,20114,20114,20113,20113,20113,20113,20113,20111,201011,201010,20108,20108,20105,20104,20103,20103,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
物产中大,20148,20148,20148,20148,20148,20147,20147,20146,20146,20146,20146,20146,20144,20144,20144,20142,20141,20141,20141,20141,20141,201312,201312,201312,201311,201311,201310,201310,20139,20134,20131,201212,201210,201210,20128,20128,20128,20124,20124,20124,20124,20124,20123,20121,201111,201111,201110,201110,20118,20118,20118,20118,20117,20117,20114,20114,20114,20114,201010,201010,20109,20108,20104,20104,20104,20104,20098,20098,20097,20091,200810,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
华远地产,20164,20158,20154,20148,20133,201210,20128,20127,20124,20124,20123,20121,201110,200910,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
华银电力,20107,20066,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
重庆水务,20164,20164,201511,20158,20158,20158,20157,20156,20156,20155,201412,201412,201410,201410,20149,20149,20148,20148,20144,20144,20144,20144,20141,201310,20138,20138,20138,20138,20138,20137,20137,20134,20134,20134,201210,201210,20128,20124,20124,201111,201110,201110,20118,20118,20118,20114,20114,20113,20113,20113,20111,201011,201010,201010,201010,20108,20108,20108,20108,20108,20108,20108,20108,20107,20103,20103,20103,20103,20103,20103,20103,20103,20103,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
吉视传媒,20163,20159,20159,20158,20156,201411,20147,20144,20143,20143,20143,20142,201312,201311,20131,201210,20128,20128,20124,20124,20124,20124,20124,20122,20122,20122,20122,20122,20122,20122,20122,20122,20122,20122,20122,20122,20122,20122,20122,20122,20122,20122,20122,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
中国重工,20164,201510,20158,20158,20156,20156,20155,20154,20154,20152,20151,201412,201412,201412,201411,201410,201410,201410,20149,20149,20148,20144,20144,20144,20144,20144,20144,20144,20144,20143,20143,20142,20141,201311,201310,201310,201310,201310,201310,201310,201310,201310,20139,20139,20139,20139,20139,20139,20139,20139,20139,20139,20139,20139,20139,20139,20139,20139,20139,20139,20135,20134,20133,20133,20133,20133,20133,20132,20131,20131,20131,20131,20131,20131,201210,201210,201210,20128,20128,20126,20126,20126,20125,20124,20124,20124,20124,20124,20124,20124,20121,20121,20121,201112,201111,201111,201110,201110,201110,201110,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
奥康国际,20165,20165,20164,20164,20164,20161,20161,201512,201511,201511,201511,201511,201510,201510,201510,201510,201510,201510,201510,201510,201510,20159,20158,20158,20158,20158,20158,20158,20158,20157,20157,20157,20157,20157,20157,20157,20156,20156,20156,20156,20156,20156,20156,20156,20156,20156,20155,20155,20154,20154,20154,20154,20152,20152,20151,201412,201412,201412,201412,201412,201412,201412,201411,201411,201410,201410,201410,201410,201410,201410,201410,201410,201410,20148,20148,20148,20148,20148,20148,20148,20148,20148,20148,20148,20146,20145,20145,20145,20145,20145,20144,20144,20144,20144,20143,20142,201311,201310,201310,201310,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
高能环境,20164,20164,20164,20164,20164,20164,20164,20164,20164,20162,20162,20162,20162,20162,20161,201511,201510,201510,201510,20158,20158,20158,20158,20157,20157,20157,20157,20156,20156,20156,20156,20156,20154,20154,20154,20154,20153,20151,20151,20151,20151,201412,201412,201412,201412,201412,201412,201412,201412,201412,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
天兴仪表,20126,201110,20119,20108,200910,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
四川双马,20164,20133,20128,20128,20126,20124,20121,20116,20114,20111,20101,20093,20092,20092,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
华邦健康,20164,20164,20164,20161,201512,201512,201512,201512,201512,201512,201512,201511,201511,201510,20159,20158,20158,20158,20158,20158,20158,20157,20157,20156,20156,20154,20154,20154,20154,20152,201410,201410,201410,20148,20148,20148,20148,20148,20148,20146,20144,20144,20144,20144,20143,20143,20143,20143,20143,20143,20143,20143,20142,20142,20142,201311,201311,201310,201310,201310,20138,20138,20137,20136,20134,20131,20131,20131,20131,20131,20131,201212,201212,201212,201211,201210,201210,201210,201210,20129,20129,20128,20128,20128,20128,20125,20125,20124,20124,20124,20123,20122,20122,20121,20121,20121,201112,201110,201110,20118,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
科华生物,20165,20164,20164,20164,20164,20163,20162,201512,201511,201511,201511,201510,201510,201510,201510,201510,201510,20159,20159,20159,20159,20159,20158,20158,20158,20157,20157,20156,20156,20156,20156,20156,20155,20155,20155,20154,20154,20154,20154,20152,20152,20152,20152,201411,201410,201410,201410,201410,201410,201410,20148,20148,20148,20148,20148,20148,20148,20148,20148,20148,20148,20147,20145,20144,20144,20144,20144,20144,20144,20144,20143,20143,20143,20143,20143,20143,20143,20143,20143,20143,20143,20142,20142,20142,20142,20142,20141,20141,20141,20141,20141,20141,20141,20141,20141,20141,201312,201311,201311,201311,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
苏宁云商,20165,20165,20165,20164,20163,20163,20163,20163,20163,20163,20163,20162,20162,20162,20161,201512,201511,201511,201511,201511,201511,201510,20159,20159,20158,20158,20158,20158,20158,20158,20158,20158,20158,20158,20158,20158,20157,20157,20157,20157,20157,20157,20157,20157,20157,20157,20155,20155,20155,20155,20155,20155,20155,20155,20155,20155,20154,20154,20154,20154,20154,20154,20154,20154,20154,20154,20154,20154,20154,20154,20154,20154,20153,20153,20153,20153,20153,20153,20153,20153,20153,20153,20153,20153,20153,20153,20153,20153,20152,20151,20151,20151,20151,20151,20151,201412,201412,201412,201412,201412,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
安纳达,20149,20122,20107,20106,200910,20093,20075,20075,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
汉钟精机,20164,20164,20163,20163,201510,201510,20158,20158,20157,20157,20153,20153,20153,20153,20153,20153,20153,20153,20151,201410,20148,20148,20148,20148,20147,20147,20147,20147,20145,20144,20144,20144,20144,20144,20144,20143,20143,20143,20143,20143,20143,20142,20142,20142,20141,20141,20141,20141,20141,201312,201310,201310,201310,201310,201310,201310,20139,20139,20138,20138,20138,20138,20138,20138,20138,20137,20137,20137,20137,20136,20135,20134,20134,20133,20133,20133,20133,20132,201212,201210,201210,20128,20128,20128,20126,20124,20124,20124,20124,20124,20123,20123,20123,20123,20123,20123,20123,20123,20123,20123,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
东方锆业,20156,20154,20153,201411,201410,20149,20149,20148,20148,20147,20147,201310,20138,20136,20135,20135,20134,20133,20131,201212,201211,201210,201210,201210,201210,20129,20129,20128,20128,20128,20128,20128,20128,20128,20128,20128,20128,20128,20128,20127,20127,20126,20126,20125,20125,20124,20124,20124,20124,20124,20124,20124,20124,20124,20123,20123,20123,20122,201112,201111,201110,201110,201110,201110,201110,201110,20119,20119,20118,20117,20117,20117,20117,20114,20107,20079,20079,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
格林美,20164,20164,20164,20164,20163,20161,201511,201511,201511,201511,201510,201510,201510,201510,20159,20158,20157,20157,20157,20157,20154,20154,20154,20153,20153,20153,20153,20153,20153,20153,20152,20152,20152,20151,201411,201411,201410,201410,201410,201410,201410,20149,20149,20149,20149,20148,20148,20148,20148,20148,20148,20148,20146,20146,20146,20145,20144,20144,20144,20144,20144,20144,20144,20144,20142,201312,201310,201310,201310,201310,201310,20138,20138,20138,20138,20138,20134,20134,20134,20134,20134,20134,20134,20134,20134,20134,20134,20134,20133,20133,20133,20133,20133,20132,20132,201212,201212,201212,201212,201211,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
云南锗业,20163,20162,20162,201510,20158,20158,20158,20156,20154,20154,20153,20153,20153,20148,20148,20148,20148,20147,20144,20144,20144,20143,20143,20143,20143,20143,20143,20141,201312,201311,201310,201310,201310,20139,20139,20139,20139,20139,20138,20138,20138,20138,20138,20138,20138,20138,20138,20137,20136,20134,20134,20134,20134,20134,20134,20134,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20133,20132,20132,20131,20131,20131,20131,201212,201212,201212,201210,201210,201210,201210,201210,201210,201210,201210,201210,201210,201210,201210,20129,20129,20128,20128,20128,20128,20128,20128,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
佳隆股份,20152,201410,20149,20141,201210,20124,201110,20112,20111,201012,201010,201010,201010,201010,201010,201010,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
辉丰股份,20165,20161,201511,201510,20158,20158,20155,20154,20154,20154,20154,20153,20153,20153,20153,20153,20153,20152,201412,201412,201411,201411,201411,201411,201411,201410,201410,201410,201410,201410,201410,20149,20147,20147,20147,20147,20146,20145,20145,20145,20145,20145,20145,20144,20144,20144,20144,20143,20143,201312,201312,201310,20138,20138,20138,20138,20137,20137,20136,20135,20134,20134,20134,20134,20133,20133,20131,20131,201212,201212,201211,201210,20129,20128,20128,20124,20116,20114,20114,20113,201011,201010,201010,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
