6983552773,6413764995,6698658884,6026601504,5938941846,5347239153,5135394979,4923550804,5193834751,5084260178,5507948526,5997381618,6026601504,5749012586,5734402643,5807452358,5237664580,5171919836,4799366289,5098870121,5011210463,5171919836,5208444694,5266884466,5230359608,5186529779,5500643555,5493338583,5668657900,5734402643,5968161732,5770927501,5749012586,5171919836,5186529779,4908940861,5062345263,5310714295,5369154067,5164614865,5296104352,5193834751,4967380634,4887025947,4901635890,5084260178,5047735320,4974685605,5091565149,5252274523,5580998241,5449508754,5456813725,5347239153,5456813725,5551778355,5383764010,5580998241,5529863441
5039163599,4840137810,4933298818,4480197553,4514074283,4340456042,4624173656,4285406355,4276937173,4090615157,4056738427,4243060443,4293875538,4154134026,4281171764,4365863589,4073676792,3942404463,3768786221,3912762324,3959342828,4077911383,4052503836,4082145975,4048269245,4145664844,4344690633,4348925224,4319283085,4467493779,4463259188,4522543466,4649581203,4319283085,4505605101,4446320823,4823199445,4954471774,4865545358,4886718314,5089978695,4861310766,4797791898,4662284977,4573358561,4721569255,4535247239,4378567363,4518308874,4924829635,4962940957,4954471774,4988348504,5022225234,5153497563,4971410139,4725803846,4827434036,4768149759
3581930890,3312475681,3417826590,3075436137,3038968515,2735071664,2868786278,2791799076,3071384179,2860682362,2901201942,3032890578,2947799460,2771539286,2923487711,3215228689,3373255052,3373255052,3328683513,3245618374,2921461732,2921461732,2852578446,2866760299,2779643202,2731019705,2876890194,3164579214,3251696311,3257774248,3352995262,3352995262,3367177115,3030864599,3136215507,3022760683,3111903759,3276008059,3320579597,3213202710,3442138338,3569775016,3476579981,3265878164,3296267849,3446190296,3423904527,3369203094,3470502044,3551541205,3594086764,3551541205,3555593163,3419852569,3482657918,3383384947,3241566416,3336787429,3310449702
17899349963,18273118292,18854535692,16969082123,17550499523,16213239503,16263075280,15598598251,15797941360,15781329434,16014989570,16563220541,15923617742,14951753748,15009899457,15499984719,14121100762,13456578373,13257221657,13664241620,14918527629,15425225950,15350467181,15350467181,15533210838,15200949644,15757487144,15632889197,16031602630,15782406734,15915311212,15533210838,15358773711,14121100762,14295537889,13448271843,13689161209,14519814195,15026512517,14378603188,14735783972,14536427255,14403522777,14146020352,14146020352,14428442367,14212472590,13954970165,14262311770,14818849270,15217562704,15275708413,15259095353,15117884345,15200949644,15034819047,14719170912,15192643114,15059738636
5998069934,5910121694,6094812997,5523149441,5663866624,6226735357,6024454406,5514354617,5584713208,5232920250,5320868490,5549533912,5619892504,5329663314,5496764969,5751814863,5874942399,5681456272,5452790849,5575918384,5901326870,5998069934,5962890638,6015659582,5980480286,5892532047,6059633702,6191556061,6094812997,6094812997,6235530181,6429016307,6376247364,5743020039,5707840744,5391227081,5479175321,5804583807,5857352751,5910121694,6165171589,5980480286,5707840744,5602302856,5637482152,5830968279,5874942399,5760609687,5892532047,6270709476,6569733491,6446605955,6508169723,6508169723,6455400779,6402631836,6261914652,6437811131,6376247364
3366464120,3114958533,3209788508,2888191201,2939729231,2836653171,2888191201,2844899256,2927360104,2857268383,2941790752,3077851152,3032497685,3009820952,2987144219,3160312000,3018067037,3164435042,3182988733,3195357860,3059297461,3079912673,3016005516,3044866812,3026313122,3329356738,3547877985,3582923846,3473663222,3545816464,3741660978,4067381328,4277656490,4094181103,4504423822,4393101677,4310640829,4638422700,4638422700,5102264970,5102264970,4865190032,4432270580,4535346640,4483808610,4520915992,4211687812,4273533448,4469377962,4638422700,4656976391,4865190032,4850759384,4970327613,5467154222,5322847738,5102264970,5613522228,5978411480
6068129473,6496451171,6870337336,6543724135,7198383051,7288631436,7125324835,6446313180,6532264022,6072427016,6148350260,6473530947,6209948363,5987908687,6175568026,6333144571,6009396398,6204218307,6296059840,6378963335,6474148828,6813439056,6616927069,6678337065,6507924326,6641491067,6884060552,6985387045,7056008540,7137376785,7269408277,7410651267,7875831987,7516583510,8017074978,8299560959,8649597937,8585117441,8359435706,8720219432,8864532923,8353294706,7874296737,8037033227,8061597225,8469973698,8014004478,7852803239,8040103726,8305701959,8859927173,9122454906,9157765654,9311290644,9311290644,9311290644,9311290644,9311290644,9311290644
5020816680,4804117204,4884920398,4396428359,4418465593,3985066641,3970375151,3922627809,4062196963,3808768762,3900590574,4054851218,4095252815,3827133124,3878553339,4260532077,4032813983,4076888453,3929973554,3977720896,3948337916,4025468238,4102598560,4209111862,4198093245,4124635795,4300933674,4370718251,4326643781,4293587929,4352353889,4572726238,4605782090,4146673030,4036486856,3661853863,3731638440,3896917701,3992412386,3783058654,3929973554,3871207594,3746329930,3694909715,3676545352,3797750144,3731638440,3716946950,3819787379,3918954936,4139327285,4095252815,4124635795,3981393768,4040159728,4014449621,3893244829,4021795366,4073215580
15061929211,14760355545,15170830813,13679716575,14601191666,13143585613,13143585613,13235733122,13729978853,12766618531,12800126716,13394897002,13319503585,12548815327,12716356253,12632585790,11476553404,11057701090,10764504470,11091209275,10613717637,11107963367,11116340414,11342520663,11233619061,10973930627,12071323689,12104831875,12439913726,12280749846,12498553050,12238864615,12331012124,11099586321,10915291303,9910045749,10119471906,10739373331,10781258562,10211619415,10563455359,10622094683,10312143971,10186488276,10370783295,10772881516,10555078313,10328898063,10747750377,11434668172,11861897532,11970799134,12021061412,12121585967,12004307319,11820012301,11426291126,12071323689,12054569597
2638960593,2631318816,2738303705,2468294223,2481030519,2233946371,2152434075,2165170371,2213568297,2104036149,2315458667,2501408593,2463199704,2261966223,2389329186,2465746964,2307816890,2460652445,2430085334,2430085334,2435179853,2511597630,2475936001,2496314075,2534522964,2549806519,2710283853,2738303705,2628771556,2631318816,2646602371,2621129779,2593109927,2852930371,3138223408,3138223408,3138223408,3138223408,3138223408,3138223408,3138223408,3138223408,3138223408,3138223408,3138223408,3138223408,3138223408,3138223408,3138223408,3138223408,3120392594,3041427556,3021049482,2883497482,2916611853,2878402964,2970104297,3005765927,2924253630
5861541173,5466084872,5703358652,5132143995,5158507749,5053052735,5255174844,5079416488,5184871502,4754263530,4815778954,4991537310,5492448625,5088204406,5149719831,5140931913,4631232681,4525777667,4868506461,4877294379,4754263530,4903658132,4833354790,5167295666,4991537310,4877294379,5272750680,5633055310,5738510323,5668206981,5835177419,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748,5800025748
18770132243,19274028411,19795920870,18032284283,18635160055,17087478969,15953712592,15566792321,16061690342,15341838674,15791745967,17033490094,16466606906,16403619885,16421616176,17231449303,16538592072,16466606906,16088684780,16412618030,16871523469,17294436324,16790540156,17006495657,17258443740,17870317658,19076069202,18995085889,19256032119,20146848558,20245828163,21055661289,21163639039,19912896766,21406588977,21937479582,22180429520,22333398000,21856496270,23305197752,23755105044,21847498124,20983676122,21739520374,21496570436,21415587123,20119854121,19993880079,20830707643,21883490707,21847498124,22405383167,22234418395,22720318271,24250003066,22945271918,22729316417,23305197752,24196014191
2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617,2538836617
4557465000,4150106400,4224376200,3801263400,3790010400,3447919200,3488430000,3288126600,3411909600,3310632600,3418661400,3672979200,3668478000,3443418000,3486179400,3598709400,3432165000,3522189000,3600960000,3677480400,3569451600,3623466000,3531191400,3618964800,3981311400,4093841400,4141104000,4109595600,4213123200,4111846200,4154607600,4307648400,4215373800,3794511600,3776506800,3459172200,3580704600,3763003200,3828270600,3632468400,3909292200,3821518800,3663976800,3607711800,3537943200,3670728600,3594208200,3650473200,3749499600,3922795800,4044328200,4019571600,4021822200,4039827000,4107345000,4069084800,3940800600,4168111200,4222125600
11218942114,11481686779,12466341544,11244451305,12369406619,12565827388,12257166179,11670454791,12116865630,11333733472,11050581455,11050581455,11050581455,11050581455,11050581455,11050581455,11050581455,11050581455,11050581455,11050581455,11050581455,11050581455,10550601315,10729165650,10591416020,10234287349,10647536240,11285266010,11178127409,11262307738,11310775201,11083743403,11920444861,11198534761,11650047438,12170434931,12588785660,12716331614,12287777208,12708678857,13035196499,12583683822,11971463242,12211249636,12308184561,12695924261,12371957538,12017379786,12369406619,12639804041,12838775730,13254575540,13494361933,13264779216,13078562123,12945914331,12976525360,13308144840,13124478667
2916102873,2728755481,2870487856,2583764892,2577248461,2319849436,2352431591,2218844756,2310074790,2264459773,2344286052,2427370548,2391530177,2310074790,2326365867,2354060699,2119469183,2005431640,2005431640,2005431640,2005431640,2005431640,2005431640,2005431640,2639814554,2679748055,2793243266,2803752082,2824769714,2786937977,2831075003,2805853845,2868906741,2583066948,2585168711,2368687104,2494792895,2608288106,2631407501,2532624632,2614593396,2623000449,2679748055,2564151080,2574659896,2667137475,2656628660,2650323370,2753309766,2847889109,2902534952,2852092635,2889924373,2801650319,2862601451,2799548556,2686053344,2797446793,2816362661
1346832000,1247730000,1287132000,1164150000,1168130000,1102460000,1074202000,1100470000,1122360000,1093306000,1109226000,1164946000,1161762000,1086540000,1055894000,1161364000,1057486000,1026442000,1030422000,1080570000,1058680000,1078580000,1068630000,1083356000,1102998360,1136723130,1219249626,1810791720,1775877762,1882986684,1945121694,2038620090,2130343200,1976485080,2143361964,2245736790,2188335876,2219107500,2133302010,2161114824,2188927638,2030927184,1946896980,1971750984,1983586224,2004297894,1870559682,1826177532,1860499728,1944529932,1988320320,2129159676,2077084620,2071167000,2145137250,2047496520,1993054416,2051047092,2239819170
3115137952,2949706254,3005834866,2732577151,2834494893,2643953027,2602595102,2372172380,2456365298,2385465999,2511016841,2762118525,2821201274,2725191807,2765072663,2794614037,2515448047,2394328411,2360355831,2506585635,2490337879,2695650432,2680879745,2750301975,2627705271,2737008357,2861082130,2881761092,2833017824,2796091106,2850742649,2830063687,2903917123,2612934583,2558283040,2363309968,2454888229,2570099590,2745870769,2615888721,2680879745,2667586126,2649861302,2593732690,2607026308,2689742157,2757687319,2794614037,2856650924,3032422103,3104798470,3134339845,3100367264,3070825890,3095936058,3168312426,3110706745,3400212216,3301248612
4105077943,3864724867,3986808969,3590035636,3681598713,3414539739,3376388457,3219968201,3311531278,3124589996,3166556406,3342052303,3315346406,3155111021,3204707688,3307716149,3059732816,3010136150,2899497432,2983430252,2998690765,3078808457,3074993329,3120774868,3105514355,3059732816,3204707688,3250489226,3250489226,3361127944,3399279226,3422169995,3387833842,3048287432,3052102560,2823194868,2918573073,3071178201,3174186662,3067363073,3235228714,3204707688,3078808457,3040657175,2994875637,3090253842,3105514355,3036842047,3128405124,3261934611,3326791790,3319161534,3334422047,3265749739,3593850764,3487027175,3593850764,3689228969,3620556662
3524368412,3362275252,3441006216,3107557430,3153869762,2908414406,2922308105,2811158510,2922308105,2838945909,2857470841,2945464271,2945464271,2852839608,2852839608,2894520706,2653696583,2774108645,2700008915,2713902614,2778739878,2806527277,2792633577,2834314676,2811158510,2760214945,2908414406,2908414406,2908414406,2931570571,3033457700,3033457700,3079770031,2774108645,2774108645,2570334387,2625909185,2755583712,2894520706,2788002344,2959357970,2973251669,2908414406,2871364541,2843577142,2950095504,3186288393,3181657160,3302069222,3269650590,3195550860,3126082363,3158500995,3038088933,3102926197,3061245099,3001039068,3107557430,3121451130
3545868706,3220108131,3311508580,2981060803,2976373600,2678736240,2674049038,2477186532,2559212576,2430314507,2456094120,2622489810,2627177012,2528745760,2552181772,2620146209,2566243380,2477186532,2235795602,2329539652,2381098880,2458437722,2458437722,2505309747,2610771804,2582648589,2667018234,2667018234,2683423443,2667018234,2706859455,2688110645,2770136689,2493591741,2418596500,2186579976,2228764798,2350632064,2409222095,2650613025,2915439967,2824039518,2603741000,2538120165,2491248139,2692797848,2589679392,2479530133,2577961386,2767793088,2854506335,3046681638,3046681638,3077148454,3121676878,3049025239,2920127170,3060743246,3034963632
2820410741,2686812338,2714380262,2442942236,2372962120,2135453847,2190589696,2223459145,2445062846,2459907113,2484294123,2565937592,2463088027,2269052251,2359178158,2463088027,2281775908,2509741438,2382504863,2621073441,2616832222,2682571119,2593505516,2599867345,2478992599,2437640712,2538369667,2502319304,2752551235,2671968071,2650761975,2543671191,2559575763,2304042309,2118488970,1911729536,1945659290,2140755371,2078197388,2014579101,2042147026,2063353121,1983830262,2014579101,1984890567,2034724892,2019880625,1960503557,2028363063,2152418724,2277534689,2220278230,2241484326,2248906460,2311464442,2216037011,2183167563,2247846155,2206494268
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12946985555,12888578101,13258491974,12012466297,12596540833,12070873750,12109812053,11759367331,11954058843,11155823643,11194761946,11525737516,11525737516,10941662980,11097416190,11253169399,10123958629,9968205420,9481476639,9754044756,9656699000,9890328815,9831921361,9987674571,9909797966,9792983059,10182366083,10299180990,10377057595,10357588444,10571749107,11155823643,11039008736,9929267117,10007143722,9384130883,9676168151,10201835234,10493872502,10162896932,10980601282,10669094863,10162896932,9929267117,10007143722,10279711839,10085020327,10123958629,10318650141,10571749107,11292107702,11039008736,11077947038,10785909770,11350515155,11000070434,10669094863,10961132131,10883255526
5013886680,5019656400,5238905760,4719630960,4748479560,4275362520,4252283640,4084961760,4229204760,3981106800,4061882880,4200356160,4119580080,3952258200,3992646240,4073422320,3721469400,3623384160,3531068640,3652232760,3559917240,3686851080,3686851080,3744548280,3738778560,3692620800,3871482120,3940718760,4004185680,3958027920,4021494840,4015725120,4073422320,3663772200,3727239120,3479141160,3588765840,3819554640,3825324360,3802245480,4027264560,4148428680,4148428680,4148428680,4148428680,4148428680,4148428680,4148428680,4148428680,4148428680,4148428680,4148428680,4148428680,4148428680,4148428680,4148428680,4148428680,4148428680,4148428680
4958710307,4555669593,4725907006,4254480322,4679346346,4852493801,5012546070,4874319111,4897599441,4481463540,4420352674,4676436305,4542574407,4554214572,4690986511,5159503154,5000905905,5149318010,4881594214,4922334791,4717176882,4779742770,4613870418,4632785686,4596410170,5056196689,5424316909,5369026125,5377756248,5383576331,5482517734,5914658861,6111086646,5674580457,6096536440,6038335615,5782251984,5817172479,5718231076,6042700676,6228943317,5951034377,5623654735,5863733139,5708045931,5770611819,5383576331,5310825300,5387941393,5628019797,5628019797,5732781282,5732781282,5703680870,6274048957,6111086646,6113996687,6445741391,6829866837
2576037653,2833749247,3018137041,2716215508,2868254565,2581429109,2323717514,2091884909,2182461369,2188931116,2191087698,2294603652,2259020043,2057379591,2113450732,2151190924,1936610977,1854660847,1692917168,1817998946,1850347682,1893479330,1875148379,1992682119,2012091361,2023952564,2167365292,2140408012,2178148204,2204027192,2233141054,2334500426,2359301124,2123155353,2048753261,1943080724,2054144717,2260098334,2220201560,2173835039,2227749599,2330187262,2253628587,2183539660,2205105484,2326952388,2352831377,2299995108,2432624925,2513496764,2500557270,2461738787,2466051952,2351753085,2339891882,2442329545,2425076886,2475756572,2430468342
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3909405437,3650694783,3720961874,3350462666,3475027055,3407953922,3641112907,3641112907,4005224197,3986060445,4273516727,4318232149,3887047726,3497384766,3366432459,3701798122,3331298914,3002321169,2730834680,2794713854,2641403837,2724446763,2781938019,2849011151,2820265523,2762774267,2995933251,3082170136,3021484921,3193958690,3484608931,3832750428,3657082700,3292971409,3162019103,2849011151,2957605747,3101333888,3114109723,2900114491,2970381582,3018290962,2906502408,2871368862,2887338656,2973575540,2938441995,2909696367,3005515127,3133273475,3254643905,3490996848,3401566005,3449475385,3385596211,3497384766,3388790170,3586815609,3414341840
1602867500,1516820000,1583125000,1424812500,1447535000,1341000000,1368937500,1322747500,1383837500,1300770000,1328707500,1380112500,1383465000,1303750000,1337275000,1355900000,1220310000,1196470000,1080250000,1133890000,1119362500,1171140000,1170395000,1232975000,1210997500,1188275000,1239307500,1318277500,1309337500,1386445000,1453867500,1455730000,1415500000,1275067500,1316787500,1202802500,1246757500,1324982500,1355900000,1255325000,1295927500,1303377500,1254952500,1234837500,1251600000,1315297500,1286987500,1273205000,1325355000,1384210000,1405442500,1447907500,1592810000,1752240000,1927315000,1850207500,1783530000,1878517500,1861755000
4319316129,4219757423,4403558110,3967031480,4058931823,3653038641,3522846488,3344151376,3502424189,3318623503,3382443186,3535610424,3482001891,3287990055,3364573675,3423287783,3081214283,2917835895,2626818142,2751904720,2642134866,2825935552,3109294944,3420734995,3599430107,3959373118,3923634095,3834286540,3813864241,3760255708,3826628178,4209546274,3933845245,3540715999,3540715999,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138,3190984138
5256686973,5454678950,5999156885,5395281357,5939759292,5820964106,5484377746,5286385770,5395281357,4910201015,4781506230,4949799410,4840903823,4900301416,5236887776,5335883764,4811205027,4910201015,4534016260,4662711044,4415221074,4534016260,4474618667,4563715056,4534016260,4563715056,4761707032,4821104625,4781506230,4781506230,4999297404,5038895799,5197289381,4682510242,4969598608,4751807434,4840903823,5147791386,5127992189,5078494195,5345783363,5217088578,4860703021,4732008236,4751807434,4880502218,4741907835,4682510242,4850803422,4969598608,5068594596,4999297404,5058694997,4870602619,4900301416,4860703021,4751807434,4880502218,4920100614
16708960118,16575555247,17592767390,15858504064,16708960118,15474965059,15391587015,14724562659,15008048010,13874106605,13874106605,14357699263,14074213912,13573945645,14007511476,14274321218,13157055422,13423865165,12990299333,13490567600,13207082249,13607296862,13790728560,15174804099,14741238268,15408262624,15491640668,15358235797,15124777272,15241506535,15708423584,15925206500,15775126019,14457752916,15208155317,15858504064,16975769860,17976306394,17676145434,17676145434,18676681968,18259791746,16575555247,16158665024,16642257682,17042472296,16258718678,16175340633,16859040598,18243116137,18593303924,18576628315,18509925879,17809550305,17692821043,17776199087,17909603959,18593303924,18626655141
6555615245,7212876583,7932464428,7139217985,7853139784,8266761143,7439518424,7173214261,7065559387,6357303634,6351637588,6538617107,6799255224,6923908236,6878579868,6793589178,6561281291,6260980852,5637715790,5705708342,5688710204,5836027401,5836027401,6113663656,6453626417,7099555663,7807811416,8006123026,7683158403,7552839345,8196893396,8495960988,8648546494,8123652353,8099238672,7604861632,8367789163,8795028580,9673921096,10339193904,11370671926,11431706128,11279120622,10809157263,11297430883,11639222417,10516193091,11004466711,11413395868,11327947984,11114328275,11590395055,11199776159,10558917033,10235435759,10491779410,10265952861,10510089671,10534503352
5648953440,5223580440,5568132570,5010893940,5125744650,4615297050,4415371740,4172909130,4347312060,3917685330,4092088260,4500446340,4645073160,4296267300,4534476180,4564252290,4109103180,4219700160,3913431600,4126118100,4245222540,4377088170,4364326980,4440894120,4415371740,4440894120,4636565700,4836491010,4696117920,4742908950,4896043230,4862013390,4840744740,4355819520,4185670320,3768804780,3887909220,4134625560,4189924050,3977237550,4377088170,4815222360,4568506020,4266491190,4126118100,4440894120,4223953890,4240968810,4377088170,4606789590,5066192430,5074699890,5312908770,5010893940,5027908860,5032162590,4891789500,5125744650,5061938700
